Time;FACT_Q_L;PRED_Q_L
2021-12-31 01:00:00;35.501063003104;8.658319990322374
2021-12-31 02:00:00;34.664594397783766;7.9805169265067475
2021-12-31 03:00:00;34.9900759421587;7.29544263232908
2021-12-31 04:00:00;34.958023140681206;6.646811131768123
2021-12-31 05:00:00;35.00750732421875;6.091118493623506
2021-12-31 06:00:00;35.15385818481445;5.722121408718653
2021-12-31 07:00:00;35.25459571068418;5.634839482413526
2021-12-31 08:00:00;34.63354693699734;5.860004546962036
2021-12-31 09:00:00;33.68105519209593;6.329815792614473
2021-12-31 10:00:00;32.799019940656734;6.905633155843972
2021-12-31 11:00:00;33.16982323629123;7.44192630719353
2021-12-31 12:00:00;33.90181899714021;7.835027521420184
2021-12-31 13:00:00;34.461049184204505;8.031510538908764
2021-12-31 14:00:00;34.59465529716108;8.016392407612292
2021-12-31 15:00:00;35.026008148657596;7.815503970906626
2021-12-31 16:00:00;35.06557483693686;7.515365620719425
2021-12-31 17:00:00;34.46806610642571;7.264782799450316
2021-12-31 18:00:00;33.41334995457002;7.223502668768591
2021-12-31 19:00:00;33.78341608381879;7.471482667134284
2021-12-31 20:00:00;34.06559197292499;7.942090510203105
2021-12-31 21:00:00;34.73229525016764;8.440062357628433
2021-12-31 22:00:00;35.684865778929336;8.743783351570418
2021-12-31 23:00:00;35.69929767243386;8.722907453852926
2022-01-01 00:00:00;35.16936359711615;8.389018858978776
2022-01-01 01:00:00;35.32565559727383;7.852639191906595
2022-01-01 02:00:00;35.5260124206543;7.235017140292374
2022-01-01 03:00:00;35.072099865226015;6.611276068867276
2022-01-01 04:00:00;34.517146698865226;6.021027978746574
2022-01-01 05:00:00;34.11859443028009;5.515394154766591
2022-01-01 06:00:00;34.02903747558594;5.179135750601216
2022-01-01 07:00:00;34.02903747558594;5.098013685074939
2022-01-01 08:00:00;33.72383755706476;5.299502550961448
2022-01-01 09:00:00;33.827800287688476;5.721954398560236
2022-01-01 10:00:00;33.19039166162282;6.239811023931254
2022-01-01 11:00:00;33.20946502685547;6.721502044684905
2022-01-01 12:00:00;32.91675567626953;7.073476859404627
2022-01-01 13:00:00;32.92461491962614;7.247687654729262
2022-01-01 14:00:00;32.99899948448889;7.23085063172118
2022-01-01 15:00:00;33.21656404358045;7.04650783190886
2022-01-01 16:00:00;33.339088439941406;
2022-01-01 17:00:00;32.73898942268479;
2022-01-01 18:00:00;32.47924659575312;
2022-01-01 19:00:00;33.583191862373546;
2022-01-01 20:00:00;34.28828811645508;
2022-01-01 21:00:00;34.46369756086593;
2022-01-01 22:00:00;33.92959835773262;
2022-01-01 23:00:00;34.07503128051758;
2022-01-02 00:00:00;34.29958855933635;
2022-01-02 01:00:00;35.49381299714944;
2022-01-02 02:00:00;35.07483667824438;
2022-01-02 03:00:00;34.32200466930124;
2022-01-02 04:00:00;34.3482440167878;
2022-01-02 05:00:00;34.560089111328125;
2022-01-02 06:00:00;34.45137023925781;
2022-01-02 07:00:00;34.679482120401765;
2022-01-02 08:00:00;34.56741197790586;
2022-01-02 09:00:00;34.48913086468026;
2022-01-02 10:00:00;33.35963318207626;
2022-01-02 11:00:00;33.03695638902104;
2022-01-02 12:00:00;33.306229187228816;
2022-01-02 13:00:00;34.0175802402371;
2022-01-02 14:00:00;34.68146957382006;
2022-01-02 15:00:00;35.39364926097485;
2022-01-02 16:00:00;34.57030392214799;
2022-01-02 17:00:00;34.98524423793441;
2022-01-02 18:00:00;33.5202278267508;
2022-01-02 19:00:00;33.47129582196141;
2022-01-02 20:00:00;34.20380314346114;
2022-01-02 21:00:00;35.125297697170424;
2022-01-02 22:00:00;35.12582312977092;
2022-01-02 23:00:00;34.815155029296875;
2022-01-03 00:00:00;35.22486129705831;
2022-01-03 01:00:00;34.79170772319999;
2022-01-03 02:00:00;35.12743651612971;
2022-01-03 03:00:00;33.81578063964844;
2022-01-03 04:00:00;34.075035095214844;
2022-01-03 05:00:00;34.17538833618164;
2022-01-03 06:00:00;34.52245330810547;
2022-01-03 07:00:00;34.46282767378012;
2022-01-03 08:00:00;33.83668518066406;
2022-01-03 09:00:00;34.17161338596992;
2022-01-03 10:00:00;33.330726623535156;
2022-01-03 11:00:00;33.62009169730134;
2022-01-03 12:00:00;33.76978302001953;
2022-01-03 13:00:00;33.61506652832031;
2022-01-03 14:00:00;33.234855911512525;
2022-01-03 15:00:00;33.41853713989258;
2022-01-03 16:00:00;33.213645935058594;
2022-01-03 17:00:00;33.071487148470794;
2022-01-03 18:00:00;32.702335852602836;
2022-01-03 19:00:00;33.93908367443539;
2022-01-03 20:00:00;34.743481369082495;
2022-01-03 21:00:00;35.128718642159505;
2022-01-03 22:00:00;35.12874923262708;
2022-01-03 23:00:00;35.55454475346367;
2022-01-04 00:00:00;35.16859572064748;
2022-01-04 01:00:00;35.67689818056108;
2022-01-04 02:00:00;35.639206157434536;
2022-01-04 03:00:00;35.15903458156807;
2022-01-04 04:00:00;34.831886291503906;
2022-01-04 05:00:00;32.701530537883286;
2022-01-04 06:00:00;34.30967822296117;
2022-01-04 07:00:00;34.134985041157954;
2022-01-04 08:00:00;33.47887434319417;
2022-01-04 09:00:00;32.94326587504172;
2022-01-04 10:00:00;32.682172845357194;
2022-01-04 11:00:00;32.76204299926758;
2022-01-04 12:00:00;32.57504099376377;
2022-01-04 13:00:00;33.761480984473174;
2022-01-04 14:00:00;33.49611615167562;
2022-01-04 15:00:00;32.97120132533711;
2022-01-04 16:00:00;33.47949811062603;
2022-01-04 17:00:00;33.222007751464844;
